country,Brand,Business_Segment,Lead_Time
Peru,NUTRAMIGEN,MJN Nutrition,3
Peru,PURAMINO,MJN Nutrition,3
Peru,SUSTAGEN,null,3
Peru,VEET,Reckitt Core,3
Peru,AIRWICK,Essential Home,1
Peru,BRASSO,Essential Home,1
Peru,CHERRY,Essential Home,1
Peru,EASY OFF,Essential Home,1
Peru,EASY OFF BAM,Essential Home,1
Peru,FINISH,Reckitt Core,3
Peru,GRIFFIN,Essential Home,1
Peru,HARPIC,Reckitt Core,3
Peru,LYSOL/LIZOL,Reckitt Core,3
Peru,MANSION,Essential Home,1
Peru,OTHER SPECIAL INFANT FORMULA,MJN Nutrition,3
Peru,SANPIC,Essential Home,1
Peru,SILVO,Essential Home,1
Peru,VANISH,Reckitt Core,3
Peru,WOOLITE,Essential Home,1
Philippines,ALL,Reckitt Core,3
Philippines,FINISH,Reckitt Core,3
Philippines,DUREX,Reckitt Core,3
Philippines,ENFA MAMA,MJN Nutrition,3
Philippines,ENFAGROW,MJN Nutrition,3
Philippines,ENFAMIL,MJN Nutrition,3
Philippines,ENFAPRO,MJN Nutrition,3
Philippines,GAVISCON,Reckitt Core,3
Philippines,K-Y,Reckitt Core,3
Philippines,LACTOFREE,MJN Nutrition,3
Philippines,LACTUM,MJN Nutrition,3
Philippines,LYSOL/LIZOL,Reckitt Core,3
Philippines,MORTEIN,Reckitt Core,3
Philippines,NUTRAMIGEN,MJN Nutrition,3
Philippines,STREPSILS,Reckitt Core,3
Philippines,SUSTAGEN,null,3
Philippines,VEET,Reckitt Core,3
Philippines,A2,null,3
Philippines,ENFACARE,MJN Nutrition,3
Philippines,ENFAMAMA,null,3
Philippines,IFCN OTHER NUTRITIONALS,MJN Nutrition,3
Philippines,KY,null,3
Philippines,MUSE,null,3
Philippines,OTHER SPECIAL INFANT FORMULA,MJN Nutrition,3
Philippines,PROVITAL,MJN Nutrition,3
Philippines,VANISH,Reckitt Core,3
Poland,Aerogard,null,1
Poland,Airwick,Essential Home,2
Poland,Aladdin,null,1
Poland,Ava,Essential Home,1
Poland,Black Flag,null,1
Poland,Botanica,Essential Home,1
Poland,Botanical Origin,Essential Home,1
Poland,Brasso,null,1
Poland,Bryza,Essential Home,1
Poland,Calcor,Essential Home,1
Poland,Calgon,Essential Home,1
Poland,Calinda,Essential Home,1
Poland,Cera Clen/Vitro Clen,null,1
Poland,Cillit,Essential Home,1
Poland,Cillit Bang,Essential Home,1
Poland,Colon,null,1
Poland,Coral,Essential Home,1
Poland,Crisp,null,1
Poland,Destop,Essential Home,1
Poland,Dosia,Essential Home,1
Poland,Duraglit,null,1
Poland,Easy Off Bam,Essential Home,1
Poland,Elena,null,1
Poland,Exit Mould,Essential Home,1
Poland,Fabulon,null,1
Poland,Finish,Reckitt Core,3
Poland,Flor,Essential Home,1
Poland,Fogo,null,1
Poland,Frend,Reckitt Core,3
Poland,Glassex,Essential Home,1
Poland,Glen 10/20,null,1
Poland,Goldilocks,null,1
Poland,Harpic,Reckitt Core,3
Poland,HIPPO,null,1
Poland,Hoffmann's,Essential Home,1
Poland,Kalia,null,1
Poland,Lanza,Essential Home,1
Poland,Lavasbianca,Reckitt Core,3
Poland,Lovela,Essential Home,1
Poland,Lysol/Lizol,Reckitt Core,3
Poland,Marc,null,1
Poland,MORTEIN,null,1
Poland,Mr Sheen,Essential Home,1
Poland,Napisan,Reckitt Core,3
Poland,Napisan (Italy),Reckitt Core,3
Poland,Neophos,Reckitt Core,3
Poland,Pea Beu,null,1
Poland,Pine O Cleen,Reckitt Core,3
Poland,Pop,null,1
Poland,Preen,Reckitt Core,3
Poland,Quanto,Essential Home,1
Poland,Sagrotan,Reckitt Core,3
Poland,Scale Away,Essential Home,1
Poland,Sidol,null,1
Poland,Silvo,null,1
Poland,Sole,Essential Home,1
Poland,St Marc,Essential Home,1
Poland,Steelo,null,1
Poland,Timor,null,1
Poland,Tiret,Essential Home,1
Poland,Vanish,Reckitt Core,3
Poland,Vitroclen,Essential Home,1
Poland,Windolene,Essential Home,1
Poland,Woolite,Essential Home,1
Poland,Xau,Essential Home,1
Poland,BENACTIV GOLA,null,2
Poland,Benagol,null,3
Poland,Biofreeze,null,3
Poland,Bonjela,null,3
Poland,CARDIPRIN,null,3
Poland,DISPRIN,null,3
Poland,DOBENDAN,null,3
Poland,Fybogel,null,3
Poland,GAVISCON,Reckitt Core,3
Poland,Gavisconell,null,3
Poland,LEMSIP,null,3
Poland,Mucinex,null,3
Poland,Nureflex,null,3
Poland,NUROFEN,Reckitt Core,3
Poland,NUROMOL,null,3
Poland,OPTREX,Reckitt Core,3
Poland,REPSILS,null,3
Poland,Scholl,Reckitt Core,3
Poland,SENOKOT,null,3
Poland,Strefen,null,3
Poland,Strepfen,Reckitt Core,3
Poland,STREPSILS,Reckitt Core,3
Poland,CLEARASIL,null,3
Poland,CONTEX,Reckitt Core,3
Poland,Dettol,Reckitt Core,3
Poland,Durex,Reckitt Core,3
Poland,E45,Reckitt Core,3
Poland,ENFAMIL,MJN Nutrition,3
Poland,EVIPLAN,null,2
Poland,EVITEST,null,2
Poland,Full Marks,null,2
Poland,GUSSARSKIYE,null,3
Poland,HC45,null,3
Poland,HEMOAL,null,3
Poland,K-Y,Reckitt Core,3
Poland,LANACANE,null,3
Poland,LIASAN,null,3
Poland,London,Reckitt Core,3
Poland,Lutsine,null,3
Poland,Nenuco,null,2
Poland,Nutramigen,MJN Nutrition,3
Poland,Paramol,null,3
Poland,Private Label,null,2
Poland,REFLEX,null,3
Poland,Sinus,null,3
Poland,Steradent,null,2
Poland,Superdent,null,2
Poland,SWEETEX,null,3
Poland,Veet,Reckitt Core,3
Portugal,Aerogard,null,1
Portugal,Airwick,Essential Home,2
Portugal,Aladdin,Essential Home,1
Portugal,Ava,null,1
Portugal,Black Flag,null,1
Portugal,Botanica,Essential Home,1
Portugal,Botanical Origin,Essential Home,1
Portugal,Brasso,Essential Home,1
Portugal,Bryza,Essential Home,1
Portugal,Calcor,Essential Home,1
Portugal,Calgon,Essential Home,1
Portugal,Calinda,null,1
Portugal,Cera Clen/Vitro Clen,Essential Home,1
Portugal,Cillit,Essential Home,1
Portugal,Cillit Bang,Essential Home,1
Portugal,Colon,Essential Home,1
Portugal,Coral,Essential Home,1
Portugal,Crisp,null,1
Portugal,Destop,Essential Home,1
Portugal,Dosia,null,1
Portugal,Duraglit,Essential Home,1
Portugal,Easy Off Bam,Essential Home,1
Portugal,Elena,Essential Home,1
Portugal,Exit Mould,null,1
Portugal,Fabulon,Essential Home,1
Portugal,Finish,Reckitt Core,3
Portugal,Flor,Essential Home,1
Portugal,Fogo,null,1
Portugal,Frend,null,1
Portugal,Glassex,Essential Home,1
Portugal,Glen 10/20,Reckitt Core,3
Portugal,Goldilocks,null,1
Portugal,Harpic,Reckitt Core,3
Portugal,HIPPO,null,1
Portugal,Hoffmann's,null,1
Portugal,Kalia,Reckitt Core,3
Portugal,Lanza,Essential Home,1
Portugal,Lavasbianca,null,1
Portugal,Lovela,Essential Home,1
Portugal,Lysol/Lizol,Reckitt Core,3
Portugal,Marc,Essential Home,1
Portugal,MORTEIN,null,1
Portugal,Mr Sheen,null,1
Portugal,Napisan,Reckitt Core,3
Portugal,Napisan (Italy),Reckitt Core,3
Portugal,Neophos,null,1
Portugal,Pea Beu,null,1
Portugal,Pine O Cleen,Reckitt Core,3
Portugal,Pop,Essential Home,1
Portugal,Preen,Reckitt Core,3
Portugal,Quanto,Essential Home,1
Portugal,Sagrotan,Reckitt Core,3
Portugal,Scale Away,null,1
Portugal,Sidol,Essential Home,1
Portugal,Silvo,Essential Home,1
Portugal,Sole,Essential Home,1
Portugal,St Marc,Essential Home,1
Portugal,Steelo,null,1
Portugal,Timor,null,1
Portugal,Tiret,Essential Home,1
Portugal,Vanish,Reckitt Core,3
Portugal,Vitroclen,Essential Home,1
Portugal,Windolene,null,1
Portugal,Woolite,Essential Home,1
Portugal,Xau,Essential Home,1
Portugal,BENACTIV GOLA,null,2
Portugal,Benagol,null,3
Portugal,Biofreeze,Reckitt Core,3
Portugal,Bonjela,null,3
Portugal,CARDIPRIN,null,3
Portugal,DISPRIN,null,3
Portugal,DOBENDAN,null,3
Portugal,Fybogel,null,3
Portugal,GAVISCON,Reckitt Core,3
Portugal,Gavisconell,null,3
Portugal,LEMSIP,null,3
Portugal,Mucinex,null,3
Portugal,Nureflex,null,3
Portugal,NUROFEN,Reckitt Core,3
Portugal,NUROMOL,null,3
Portugal,OPTREX,Reckitt Core,3
Portugal,REPSILS,null,3
Portugal,Scholl,Reckitt Core,3
Portugal,SENOKOT,null,3
Portugal,Strefen,Reckitt Core,3
Portugal,Strepfen,Reckitt Core,3
Portugal,STREPSILS,Reckitt Core,3
Portugal,CLEARASIL,Reckitt Core,3
Portugal,CONTEX,null,3
Portugal,Dettol,Reckitt Core,3
Portugal,Durex,Reckitt Core,3
Portugal,E45,null,3
Portugal,ENFAMIL,MJN Nutrition,3
Portugal,EVIPLAN,null,2
Portugal,EVITEST,null,2
Portugal,Full Marks,Reckitt Core,3
Portugal,GUSSARSKIYE,null,3
Portugal,HC45,null,3
Portugal,HEMOAL,null,3
Portugal,K-Y,Reckitt Core,3
Portugal,LANACANE,null,3
Portugal,LIASAN,null,3
Portugal,London,null,3
Portugal,Lutsine,Reckitt Core,3
Portugal,Nenuco,Essential Home,2
Portugal,Nutramigen,MJN Nutrition,3
Portugal,Paramol,null,3
Portugal,Private Label,Reckitt Core,3
Portugal,REFLEX,null,3
Portugal,Sinus,null,3
Portugal,Steradent,Reckitt Core,3
Portugal,Superdent,null,2
Portugal,SWEETEX,null,3
Portugal,Veet,Reckitt Core,3
Portugal,ENFAGROW,MJN Nutrition,3
Portugal,ENFALAC,MJN Nutrition,3
Portugal,ENFAPRO,MJN Nutrition,3
Portugal,ERYPLAST,Reckitt Core,3
Portugal,HOSPITAL FEEDING SYSTEM,MJN Nutrition,3
Portugal,LACTOFREE,MJN Nutrition,3
Portugal,PREGESTIMIL,MJN Nutrition,3
Portugal,PURAMINO,MJN Nutrition,3
Portugal,XERAMANCE,Reckitt Core,3
Portugal,AR (INFANT ACID REFLUX),MJN Nutrition,3
Portugal,BACTOPUR,Reckitt Core,3
Portugal,GENTLEASE,MJN Nutrition,3
Portugal,JUNIFEN,null,3
Portugal,MEGARED,Reckitt Core,3
Portugal,OTHER SPECIAL INFANT FORMULA,MJN Nutrition,3
Puerto Rico,ENFACARE,MJN Nutrition,3
Puerto Rico,ENFAGROW,MJN Nutrition,3
Puerto Rico,ENFAMIL,MJN Nutrition,3
Puerto Rico,HOSPITAL FEEDING SYSTEM,MJN Nutrition,3
Puerto Rico,NUTRAMIGEN,MJN Nutrition,3
Puerto Rico,PREGESTIMIL,MJN Nutrition,3
Puerto Rico,PROSOBEE,MJN Nutrition,3
Puerto Rico,PURAMINO,MJN Nutrition,3
Puerto Rico,AIRBORNE,null,3
Puerto Rico,AMOPE,null,3
Puerto Rico,CEPACOL,null,3
Puerto Rico,CLEARASIL,null,3
Puerto Rico,DELSYM,null,3
Puerto Rico,DETTOL,null,3
Puerto Rico,DIGESTIVE ADVANTAGE,null,3
Puerto Rico,DUREX,null,3
Puerto Rico,ENFALAC,null,3
Puerto Rico,K-Y,null,3
Puerto Rico,LANACANE,null,3
Puerto Rico,LICE MD,null,3
Puerto Rico,MEGARED,null,3
Puerto Rico,MOVE FREE,null,3
Puerto Rico,MUCINEX,Reckitt Core,3
Puerto Rico,NEURIVA,null,3
Puerto Rico,OTHER SPECIAL INFANT FORMULA,MJN Nutrition,3
Puerto Rico,SCALPICIN,null,3
Puerto Rico,SCHIFF,null,3
Puerto Rico,STREPSILS,null,3
Puerto Rico,VEET,null,3
Romania,Aerogard,null,1
Romania,Airwick,Essential Home,2
Romania,Aladdin,null,1
Romania,Ava,null,1
Romania,Black Flag,null,1
Romania,Botanica,Essential Home,1
Romania,Botanical Origin,null,1
Romania,Brasso,null,1
Romania,Bryza,null,1
Romania,Calcor,null,1
Romania,Calgon,Essential Home,1
Romania,Calinda,null,1
Romania,Cera Clen/Vitro Clen,null,1
Romania,Cillit,Essential Home,1
Romania,Cillit Bang,Essential Home,1
Romania,Colon,null,1
Romania,Coral,null,1
Romania,Crisp,null,1
Romania,Destop,null,1
Romania,Dosia,null,1
Romania,Duraglit,null,1
Romania,Easy Off Bam,null,1
Romania,Elena,null,1
Romania,Exit Mould,null,1
Romania,Fabulon,null,1
Romania,Finish,Reckitt Core,3
Romania,Flor,null,1
Romania,Fogo,null,1
Romania,Frend,null,1
Romania,Glassex,null,1
Romania,Glen 10/20,null,1
Romania,Goldilocks,null,1
Romania,Harpic,Reckitt Core,3
Romania,HIPPO,null,1
Romania,Hoffmann's,null,1
Romania,Kalia,null,1
Romania,Lanza,null,1
Romania,Lavasbianca,null,1
Romania,Lovela,Essential Home,1
Romania,Lysol/Lizol,Reckitt Core,3
Romania,Marc,null,1
Romania,MORTEIN,null,1
Romania,Mr Sheen,null,1
Romania,Napisan,null,1
Romania,Napisan (Italy),null,1
Romania,Neophos,null,1
Romania,Pea Beu,null,1
Romania,Pine O Cleen,null,1
Romania,Pop,null,1
Romania,Preen,null,1
Romania,Quanto,null,1
Romania,Sagrotan,null,1
Romania,Scale Away,null,1
Romania,Sidol,null,1
Romania,Silvo,null,1
Romania,Sole,null,1
Romania,St Marc,null,1
Romania,Steelo,null,1
Romania,Timor,null,1
Romania,Tiret,null,1
Romania,Vanish,Reckitt Core,3
Romania,Vitroclen,Essential Home,1
Romania,Windolene,null,1
Romania,Woolite,Essential Home,1
Romania,Xau,null,1
Romania,BENACTIV GOLA,null,2
Romania,Benagol,null,3
Romania,Biofreeze,null,3
Romania,Bonjela,null,3
Romania,CARDIPRIN,null,3
Romania,DISPRIN,null,3
Romania,DOBENDAN,null,3
Romania,Fybogel,null,3
Romania,GAVISCON,Reckitt Core,3
Romania,Gavisconell,null,3
Romania,LEMSIP,null,3
Romania,Mucinex,null,3
Romania,Nureflex,null,3
Romania,NUROFEN,Reckitt Core,3
Romania,NUROMOL,null,3
Romania,OPTREX,Reckitt Core,3
Romania,REPSILS,null,3
Romania,Scholl,Reckitt Core,3
Romania,SENOKOT,null,3
Romania,Strefen,null,3
Romania,Strepfen,Reckitt Core,3
Romania,STREPSILS,Reckitt Core,3
Romania,CLEARASIL,null,3
Romania,CONTEX,null,3
Romania,Dettol,Reckitt Core,3
Romania,Durex,Reckitt Core,3
Romania,E45,null,3
Romania,ENFAMIL,null,3
Romania,EVIPLAN,null,2
Romania,EVITEST,null,2
Romania,Full Marks,null,2
Romania,GUSSARSKIYE,null,3
Romania,HC45,null,3
Romania,HEMOAL,null,3
Romania,K-Y,null,3
Romania,LANACANE,null,3
Romania,LIASAN,null,3
Romania,London,null,3
Romania,Lutsine,null,3
Romania,Nenuco,null,2
Romania,Nutramigen,null,3
Romania,Paramol,null,3
Romania,Private Label,null,2
Romania,REFLEX,null,3
Romania,Sinus,null,3
Romania,Steradent,null,2
Romania,Superdent,null,2
Romania,SWEETEX,null,3
Romania,Veet,Reckitt Core,3
Russia & Belarus,CONTEX,null,3
Russia & Belarus,DETTOL,null,3
Russia & Belarus,DUREX,null,3
Russia & Belarus,GAVISCON,null,3
Russia & Belarus,NUROFEN,null,2
Russia & Belarus,REFLEX,null,3
Russia & Belarus,STREPSILS,null,3
Russia & Belarus,VEET,null,3
Russia & Belarus,EVIPLAN,null,3
Russia & Belarus,EVITEST,null,3
Russia & Belarus,FULL MARKS,null,3
Russia & Belarus,SANITAPLAST,null,3
Russia & Belarus,SCHOLL,null,3
Russia & Belarus,SILKOPLAST,null,3
Russian Fed,Aerogard,null,1
Russian Fed,Airwick,Reckitt Core,3
Russian Fed,Aladdin,null,1
Russian Fed,Ava,null,1
Russian Fed,Black Flag,null,1
Russian Fed,Botanica,null,1
Russian Fed,Botanical Origin,null,1
Russian Fed,Brasso,Reckitt Core,3
Russian Fed,Bryza,null,1
Russian Fed,Calcor,null,1
Russian Fed,Calgon,Reckitt Core,3
Russian Fed,Calinda,null,1
Russian Fed,Cera Clen/Vitro Clen,null,1
Russian Fed,Cillit,Reckitt Core,3
Russian Fed,Cillit Bang,Reckitt Core,3
Russian Fed,Colon,null,1
Russian Fed,Coral,null,1
Russian Fed,Crisp,null,1
Russian Fed,Destop,null,1
Russian Fed,Dosia,Reckitt Core,3
Russian Fed,Duraglit,null,1
Russian Fed,Easy Off Bam,null,1
Russian Fed,Elena,null,1
Russian Fed,Exit Mould,null,1
Russian Fed,Fabulon,null,1
Russian Fed,Finish,Reckitt Core,3
Russian Fed,Flor,null,1
Russian Fed,Fogo,null,1
Russian Fed,Frend,null,1
Russian Fed,Glassex,null,1
Russian Fed,Glen 10/20,null,1
Russian Fed,Goldilocks,null,1
Russian Fed,Harpic,Reckitt Core,3
Russian Fed,HIPPO,null,1
Russian Fed,Hoffmann's,null,1
Russian Fed,Kalia,null,1
Russian Fed,Lanza,Reckitt Core,3
Russian Fed,Lavasbianca,null,1
Russian Fed,Lovela,null,1
Russian Fed,Lysol/Lizol,Reckitt Core,3
Russian Fed,Marc,null,1
Russian Fed,MORTEIN,Reckitt Core,3
Russian Fed,Mr Sheen,null,1
Russian Fed,Napisan,null,1
Russian Fed,Napisan (Italy),null,1
Russian Fed,Neophos,null,1
Russian Fed,Pea Beu,null,1
Russian Fed,Pine O Cleen,null,1
Russian Fed,Pop,null,1
Russian Fed,Preen,null,1
Russian Fed,Quanto,null,1
Russian Fed,Sagrotan,null,1
Russian Fed,Scale Away,null,1
Russian Fed,Sidol,null,1
Russian Fed,Silvo,null,1
Russian Fed,Sole,null,1
Russian Fed,St Marc,null,1
Russian Fed,Steelo,null,1
Russian Fed,Timor,null,1
Russian Fed,Tiret,Reckitt Core,3
Russian Fed,Vanish,Reckitt Core,3
Russian Fed,Vitroclen,null,1
Russian Fed,Windolene,null,1
Russian Fed,Woolite,Reckitt Core,3
Russian Fed,Xau,null,1
Russian Fed,BENACTIV GOLA,null,2
Russian Fed,Benagol,null,3
Russian Fed,Biofreeze,null,3
Russian Fed,Bonjela,null,3
Russian Fed,CARDIPRIN,null,3
Russian Fed,DISPRIN,null,3
Russian Fed,DOBENDAN,null,3
Russian Fed,Fybogel,null,3
Russian Fed,GAVISCON,Reckitt Core,3
Russian Fed,Gavisconell,null,3
Russian Fed,LEMSIP,Reckitt Core,3
Russian Fed,Mucinex,null,3
Russian Fed,Nureflex,null,3
Russian Fed,NUROFEN,Reckitt Core,3
Russian Fed,NUROMOL,null,3
Russian Fed,OPTREX,null,3
Russian Fed,REPSILS,null,3
Russian Fed,Scholl,Reckitt Core,3
Russian Fed,SENOKOT,null,3
Russian Fed,Strefen,null,3
Russian Fed,Strepfen,null,3
Russian Fed,STREPSILS,Reckitt Core,3
Russian Fed,CLEARASIL,Reckitt Core,3
Russian Fed,CONTEX,Reckitt Core,3
Russian Fed,Dettol,Reckitt Core,3
Russian Fed,Durex,Reckitt Core,3
Russian Fed,E45,null,3
Russian Fed,ENFAMIL,MJN Nutrition,3
Russian Fed,EVIPLAN,Reckitt Core,3
Russian Fed,EVITEST,Reckitt Core,3
Russian Fed,Full Marks,Reckitt Core,3
Russian Fed,GUSSARSKIYE,Reckitt Core,3
Russian Fed,HC45,null,3
Russian Fed,HEMOAL,null,3
Russian Fed,K-Y,null,3
Russian Fed,LANACANE,null,3
Russian Fed,LIASAN,null,3
Russian Fed,London,null,3
Russian Fed,Lutsine,null,3
Russian Fed,Nenuco,null,2
Russian Fed,Nutramigen,null,3
Russian Fed,Paramol,null,3
Russian Fed,Private Label,MJN Nutrition,2
Russian Fed,REFLEX,Reckitt Core,3
Russian Fed,Sinus,null,3
Russian Fed,Steradent,null,2
Russian Fed,Superdent,null,2
Russian Fed,SWEETEX,null,3
Russian Fed,Veet,Reckitt Core,3
null,null,null,null
null,null,null,null
null,null,null,null
Russian Fed,SANITAPLAST,Reckitt Core,3
Russian Fed,SILKOPLAST,Reckitt Core,3
Singapore,AIRWICK,Reckitt Core,3
Singapore,BONJELA,Reckitt Core,3
Singapore,CARDIPRIN,Reckitt Core,3
Singapore,DETTOL,Reckitt Core,3
Singapore,DUREX,Reckitt Core,3
Singapore,ENFA MAMA,MJN Nutrition,2
Singapore,ENFA MAMA,MJN Nutrition,2
Singapore,ENFAGROW,MJN Nutrition,2
Singapore,ENFALAC,MJN Nutrition,3
Singapore,ENFAMAMA,null,3
Singapore,ENFAMAMA A+,null,3
Singapore,ENFAMIL,MJN Nutrition,2
Singapore,FINISH,Reckitt Core,3
Singapore,FYBOGEL,Reckitt Core,3
Singapore,GAVISCON,Reckitt Core,3
Singapore,GLUCOLIN,Reckitt Core,3
Singapore,HARPIC,Reckitt Core,3
Singapore,HIPPO,Reckitt Core,3
Singapore,HOSPITAL FEEDING SYSTEM,MJN Nutrition,3
Singapore,K-Y,Reckitt Core,3
Singapore,LYSOL/LIZOL,Reckitt Core,3
Singapore,MORTEIN,Reckitt Core,3
Singapore,NUROFEN,Reckitt Core,3
Singapore,NUTRAMIGEN,MJN Nutrition,3
Singapore,OPTREX,Reckitt Core,3
Singapore,SENOKOT,Reckitt Core,3
Singapore,SHIELDTOX,Reckitt Core,3
Singapore,STREPSILS,Reckitt Core,3
Singapore,UPSPRING,MJN Nutrition,3
Singapore,VANISH,Reckitt Core,3
Singapore,VEET,Reckitt Core,3
Singapore,WOODWARDS,Reckitt Core,3
Singapore,ENFAPRO,MJN Nutrition,2
Singapore,IFCN,null,3
Singapore,LACTOFREE,MJN Nutrition,3
Singapore,PROSOBEE,MJN Nutrition,3
Singapore,SCHOLL,Reckitt Core,3
Singapore,TUSSILS,Reckitt Core,3
Singapore,WOOLITE,Reckitt Core,3
Singapore,GENTLEASE,MJN Nutrition,2
Slovakia,Aerogard,null,1
Slovakia,Airwick,Essential Home,2
Slovakia,Aladdin,null,1
Slovakia,Ava,Essential Home,1
Slovakia,Black Flag,null,1
Slovakia,Botanica,Essential Home,1
Slovakia,Botanical Origin,null,1
Slovakia,Brasso,null,1
Slovakia,Bryza,null,1
Slovakia,Calcor,null,1
Slovakia,Calgon,Essential Home,1
Slovakia,Calinda,null,1
Slovakia,Cera Clen/Vitro Clen,null,1
Slovakia,Cillit,Essential Home,1
Slovakia,Cillit Bang,Essential Home,1
Slovakia,Colon,null,1
Slovakia,Coral,null,1
Slovakia,Crisp,null,1
Slovakia,Destop,null,1
Slovakia,Dosia,Essential Home,1
Slovakia,Duraglit,null,1
Slovakia,Easy Off Bam,null,1
Slovakia,Elena,null,1
Slovakia,Exit Mould,null,1
Slovakia,Fabulon,null,1
Slovakia,Finish,Reckitt Core,3
Slovakia,Flor,null,1
Slovakia,Fogo,null,1
Slovakia,Frend,null,1
Slovakia,Glassex,null,1
Slovakia,Glen 10/20,null,1
Slovakia,Goldilocks,null,1
Slovakia,Harpic,Reckitt Core,3
Slovakia,HIPPO,null,1
Slovakia,Hoffmann's,null,1
Slovakia,Kalia,null,1
Slovakia,Lanza,Essential Home,1
Slovakia,Lavasbianca,null,1
Slovakia,Lovela,Essential Home,1
Slovakia,Lysol/Lizol,Reckitt Core,3
Slovakia,Marc,null,1
Slovakia,MORTEIN,null,1
Slovakia,Mr Sheen,null,1
Slovakia,Napisan,null,1
Slovakia,Napisan (Italy),null,1
Slovakia,Neophos,null,1
Slovakia,Pea Beu,null,1
Slovakia,Pine O Cleen,null,1
Slovakia,Pop,null,1
Slovakia,Preen,null,1
Slovakia,Quanto,Essential Home,1
Slovakia,Sagrotan,null,1
Slovakia,Scale Away,null,1
Slovakia,Sidol,null,1
Slovakia,Silvo,null,1
Slovakia,Sole,null,1
Slovakia,St Marc,null,1
Slovakia,Steelo,null,1
Slovakia,Timor,null,1
Slovakia,Tiret,Essential Home,1
Slovakia,Vanish,Reckitt Core,3
Slovakia,Vitroclen,Essential Home,1
Slovakia,Windolene,null,1
Slovakia,Woolite,Essential Home,1
Slovakia,Xau,null,1
Slovakia,BENACTIV GOLA,null,2
Slovakia,Benagol,null,3
Slovakia,Biofreeze,null,3
Slovakia,Bonjela,null,3
Slovakia,CARDIPRIN,null,3
Slovakia,DISPRIN,null,3
Slovakia,DOBENDAN,null,3
Slovakia,Fybogel,null,3
Slovakia,GAVISCON,Reckitt Core,3
Slovakia,Gavisconell,null,3
Slovakia,LEMSIP,null,3
Slovakia,Mucinex,null,3
Slovakia,Nureflex,null,3
Slovakia,NUROFEN,Reckitt Core,3
Slovakia,NUROMOL,null,3
Slovakia,OPTREX,null,3
Slovakia,REPSILS,null,3
Slovakia,Scholl,Reckitt Core,3
Slovakia,SENOKOT,null,3
Slovakia,Strefen,Reckitt Core,3
Slovakia,Strepfen,Reckitt Core,3
Slovakia,STREPSILS,Reckitt Core,3
Slovakia,CLEARASIL,null,3
Slovakia,CONTEX,null,3
Slovakia,Dettol,Reckitt Core,3
Slovakia,Durex,Reckitt Core,3
Slovakia,E45,null,3
Slovakia,ENFAMIL,null,3
Slovakia,EVIPLAN,null,2
Slovakia,EVITEST,null,2
Slovakia,Full Marks,null,2
Slovakia,GUSSARSKIYE,null,3
Slovakia,HC45,null,3
Slovakia,HEMOAL,null,3
Slovakia,K-Y,null,3
Slovakia,LANACANE,null,3
Slovakia,LIASAN,null,3
Slovakia,London,null,3
